username,display_name,tweet_text,timestamp,replies,retweets,likes,views,tweet_url,is_retweet,hashtags,mentions,scraped_at
@partaigeloraid,@partaigeloraid,tonton juga video inspiratifnya dalam cerita kopi berjudul siapa sangka ratih sanggarwaty punya misi rahasia untuk perempuan di politik di geloratv,2025-08-09T03:11:37+00:00,0,0,0.0,85,https://x.com/FelixSGL1/status/156108739030932989,False,[],[],2025-08-26 13:38:52
@dayapikiran,@dayapikiran,hingga kini belum ada keterangan resmi dari istana terkait alasan pengunduran diri hasan nasbi keputusan ini menjadi salah satu dinamika awal pemerintahan prabowo gibran yang baru berjalan enam bulan sumber kompas 28 april 2025,2025-04-29T15:56:00+00:00,0,0,0.0,32,https://x.com/FelixSGL1/status/156680655518784275,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,mas gibran masih menjabat ya jadi belum bisa dinilai bu mega juga lebih terlihat saat jadi presiden apakah kalian setuju dengan list ini atau punya versi lain share di kolom komentar ya,2025-05-23T09:14:30+00:00,0,0,0.0,145,https://x.com/FelixSGL1/status/157957547567223534,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,tiga sampel persahabatan politik yang unik di era reformasi,2025-07-14T10:04:36+00:00,0,0,0.0,564,https://x.com/FelixSGL1/status/158684508535329805,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,pdip terpaksa tunduk kepada jokowi,2025-03-22T22:31:36+00:00,0,0,0.0,115,https://x.com/FelixSGL1/status/158810695100264152,False,[],[],2025-08-26 13:38:52
@kurniawanaghil,@kurniawanaghil,salam kenal juga sahabat terus berisik jangan diam dalam nestapa full video,2024-11-06T04:06:48+00:00,0,0,0.0,27,https://x.com/FelixSGL1/status/159133140554710954,False,[],[],2025-08-26 13:38:52
seputardunia1922,seputardunia1922,menteri kesayangan prabowo,2024-01-13T00:00:00+00:00,0,0,2216.0,0,https://x.com/FelixSGL1/status/159401603414548086,False,[],[],2025-08-26 13:38:52
jakartanspirit,jakartanspirit,sebuah pelajaran politik dari tom lembong menjabarkan bahwa pemerintah yang toriter dan ligarkis akan lebih senang jika rakyat terus menerus tenggelam dalam keb dohan dan ketergantungan,2024-02-23T00:00:00+00:00,0,0,230.0,0,https://x.com/FelixSGL1/status/159684774383429160,False,[],[],2025-08-26 13:38:52
@krispurwana,@krispurwana,pengingat bagi anak bangsa jangan rusak bumi ini jangan hancurkan negeri ini ambisimu membawamu pada kuasamu yang korup,2024-08-30T01:50:26+00:00,0,0,0.0,103,https://x.com/FelixSGL1/status/160194110191480385,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,ohh jadi ini jurusnya pak prabowo agar nilai rupiah tetap kuat,2025-04-25T12:00:03+00:00,0,0,0.0,108,https://x.com/FelixSGL1/status/161098739874842996,False,[],[],2025-08-26 13:38:52
@bensutandio,@bensutandio,aneh si vonis 4 5 tahun untuk tom lembong,2025-07-19T10:18:19+00:00,0,0,0.0,57,https://x.com/FelixSGL1/status/161181097559491735,False,[],[],2025-08-26 13:38:52
@one_Andy,@one_Andy,adalah privilage si penerus mendapatkan gelar anaknya si pertahana istrinya si pertahana suaminya si pertahana keponakan atau sepupu si pertahana saat proses kampanye,2024-08-31T15:11:07+00:00,0,0,0.0,19,https://x.com/FelixSGL1/status/161497409245421536,False,[],[],2025-08-26 13:38:52
@Jurnalpatroli_,@Jurnalpatroli_,desak mk tegakkan aturan denny indrayana sebut petahana mestinya didiskualifikasi,2025-01-15T17:54:33+00:00,0,0,0.0,18,https://x.com/FelixSGL1/status/161996301605199590,False,[],[],2025-08-26 13:38:52
@InnfoA1,@InnfoA1,pertanyaannya apakah pdip kini jadi jembatan kritis pemerintahan atau justru sadar mempertahankan independensi langkah ini bisa jadi strategi baru menciptakan keseimbangan politik,2025-08-02T12:25:56+00:00,0,0,0.0,18,https://x.com/FelixSGL1/status/163344490335335227,False,[],[],2025-08-26 13:38:52
@lawjustice_co,@lawjustice_co,dinamika politik purnawirawan terbelah sikapi gibran,2025-05-05T05:41:20+00:00,0,0,0.0,19,https://x.com/FelixSGL1/status/163382929595156957,False,[],[],2025-08-26 13:38:52
@mivoxyz,@mivoxyz,raja jawa bukan saya,2024-09-03T01:00:01+00:00,0,0,0.0,56,https://x.com/FelixSGL1/status/164493188554989243,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,mr trump lagi butuh pak prabowo,2025-07-10T05:00:01+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/165153069001242591,False,[],[],2025-08-26 13:38:52
@Kimy_urrasya,@Kimy_urrasya,murahan sekali cara main mu,2024-08-22T10:29:29+00:00,0,0,0.0,263,https://x.com/FelixSGL1/status/165354753724224110,False,[],[],2025-08-26 13:38:52
@BustoniFikri4,@BustoniFikri4,ini alasan si membuat hutang gila gilaan ke china negara tergadai kebohongan yg terjawab di terbebani dgn sangat berat ntah sampai kapan hutang akan terbayar sedang rezim nya terus melenggang dgn kebohongan,2025-02-07T01:24:22+00:00,0,0,0.0,19,https://x.com/FelixSGL1/status/165656719507556892,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,hmm gimana guys rindu dengan era emas para jubir masa lalu kah,2025-03-23T14:45:38+00:00,0,0,0.0,347,https://x.com/FelixSGL1/status/166379487594880169,False,[],[],2025-08-26 13:38:52
the_inisialone1,the_inisialone1,kalau hukum begini keadilan harus dicari ke mana lagi,2024-07-19T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/166609609798033666,False,[],[],2025-08-26 13:38:52
@alfatih212426,@alfatih212426,bapak anak nebeng pencitraan di modalin rakyat ngakunya 58 pendukung galau juga coba baca komen2 akun junjungannya cebong komen rakyat oposisi kadrun membuktikan menolak duta nyinyir indonesia,2024-09-19T04:43:50+00:00,0,0,0.0,41,https://x.com/FelixSGL1/status/166898055274237220,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,sabar dikit ya para abdi negara fokus katanya mudah mudahan bisa ngubah stigma minor oknum pi en ice yang udah udah di birokrasi,2025-03-08T10:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/167322388991855923,False,[],[],2025-08-26 13:38:52
@suarakonstituen,@suarakonstituen,indikasi ekonomi indonesia rapuh,2024-04-21T10:14:56+00:00,0,0,0.0,41,https://x.com/FelixSGL1/status/168646593506701127,False,[],[],2025-08-26 13:38:52
@Saifoel,@Saifoel,ketika penguasa kebohongan menuduh raja berbohong maka hanya 16 ditambah 24 rakyat yang percaya,2025-05-15T14:03:26+00:00,0,0,0.0,10,https://x.com/FelixSGL1/status/169037653250663059,False,[],[],2025-08-26 13:38:52
masari_72,masari_72,antek antek politik dinasti,2024-11-25T00:00:00+00:00,0,0,32.0,0,https://x.com/FelixSGL1/status/169594440706120367,False,[],[],2025-08-26 13:38:52
@IndoMaju_,@IndoMaju_,dengan jatuhnya harga saham garuda indonesia jadi saham gocap apakah indonesia sedang baik baik saja,2024-06-14T14:23:24+00:00,0,0,0.0,58,https://x.com/FelixSGL1/status/169793513561959329,False,[],[],2025-08-26 13:38:52
@Saifoel,@Saifoel,niat mempersatukan semua golongan memang baik tapi ada fakta yang tak bisa dipaksakan untuk bersatu like oil and water meski dicoba keduanya tetap akan terpisah harmoni tercipta justru dengan menerima perbedaan,2025-05-03T01:49:45+00:00,0,0,0.0,14,https://x.com/FelixSGL1/status/171576398037674950,False,[],[],2025-08-26 13:38:52
@Saifoel,@Saifoel,begitulah para pembenci akut menilai konten bukan subtansi dari konten yang dipublikasi tetapi dari siapa yang membuat konten,2025-04-28T23:08:32+00:00,0,0,0.0,26,https://x.com/FelixSGL1/status/171823858343992973,False,[],[],2025-08-26 13:38:52
@icatwps,@icatwps,selamat menyambut pemerintah rezim jenderal tni subianto rakabuming,2024-10-15T05:09:54+00:00,0,0,0.0,129,https://x.com/FelixSGL1/status/171863519922773570,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,gubernur jawa tengah ahmad luthfi melontarkan sindiran tajam terhadap gaya pejabat yang gemar membuat konten terutama vlog saat melakukan kunjungan ke desa desa artikel,2025-07-25T09:07:20+00:00,0,0,0.0,138,https://x.com/FelixSGL1/status/171919745250209162,False,[],[],2025-08-26 13:38:52
@InfluencerIDN,@InfluencerIDN,wakil presiden dipandang tidak mampu atau baru sibuk mainan game online sehingga hashim yang mewakili presiden,2025-02-03T12:27:38+00:00,0,0,0.0,90,https://x.com/FelixSGL1/status/172367632679988810,False,[],[],2025-08-26 13:38:52
@one_Andy,@one_Andy,tapi itu harus menjadi beban saat terpilih dan menjadi beban baru pada saat di putaran selanjutnya,2024-08-31T15:14:36+00:00,0,0,0.0,18,https://x.com/FelixSGL1/status/173112673049397142,False,[],[],2025-08-26 13:38:52
@jak_icon,@jak_icon,simak artikel selengkapnya di,2025-04-25T11:35:42+00:00,0,0,0.0,19,https://x.com/FelixSGL1/status/173591000640901294,False,[],[],2025-08-26 13:38:52
@cakappolitik,@cakappolitik,yang khawatir uu tni akan memperkuat peran militer dalam kehidupan politik dan sipil mirip dengan era orde baru,2025-04-02T12:01:17+00:00,0,0,0.0,11,https://x.com/FelixSGL1/status/174330248992425994,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,agree,2025-04-22T05:00:00+00:00,0,0,0.0,143,https://x.com/FelixSGL1/status/176735901672198201,False,[],[],2025-08-26 13:38:52
@BustoniFikri4,@BustoniFikri4,sudah tau trik anda hanya pencitraan dgn skenario media massa bayaran kasihan dijadikan tunggangan utk melindungi ambisi mu berhentilah merusak indonesia,2025-07-20T21:51:39+00:00,0,0,0.0,22,https://x.com/FelixSGL1/status/176919495426123549,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,didit hediprasetyo the designer prince,2025-06-04T23:44:22+00:00,0,0,0.0,153,https://x.com/FelixSGL1/status/177377585254999089,False,[],[],2025-08-26 13:38:52
bocahe.indonesia,bocahe.indonesia,hanya ada di indonesia kekuasaan diwariskan kepada anak sementara hutang diwariskan kepada rakyat,2024-10-01T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/177758847375925762,False,[],[],2025-08-26 13:38:52
@spinnech,@spinnech,penilaian negatif terhadap pemikiran dinasti politik post x dari convomf postingan bisa dilihat di sumber,2024-06-07T05:58:57+00:00,0,0,0.0,13,https://x.com/FelixSGL1/status/178769308037366723,False,[],[],2025-08-26 13:38:52
@alineadotid,@alineadotid,temukan artikel menarik lainnya di atau klik link di bio,2025-03-11T07:12:22+00:00,0,0,0.0,108,https://x.com/FelixSGL1/status/178884053197090061,False,[],[],2025-08-26 13:38:52
@Tetap_Puan,@Tetap_Puan,100 tahun eyang meri hoegeng sore moana selat hormuz,2025-06-23T10:32:44+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/179826290792312069,False,[],[],2025-08-26 13:38:52
@abidin_dzakaria,@abidin_dzakaria,dear pak jk anda bsedia dicalonkan bsama mk klian tmasuk org yg mdukung yg tlh mrusak tatanan hukum nkri via cc,2024-06-19T01:14:15+00:00,0,0,0.0,34,https://x.com/FelixSGL1/status/180036799508531658,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,yuk damai yuk,2025-04-11T09:00:00+00:00,0,0,0.0,519,https://x.com/FelixSGL1/status/181066526421230326,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,hmm pergerakan di pasar saham lagi menarik untuk disimak nih,2025-03-27T00:00:02+00:00,0,0,0.0,432,https://x.com/FelixSGL1/status/181622183878901005,False,[],[],2025-08-26 13:38:52
@bantengcyber_,@bantengcyber_,orang merasa yang bersalah tentu tidak akan berani bertemu untuk sekedar mengembalikan kta,2024-04-24T15:23:26+00:00,0,0,0.0,71,https://x.com/FelixSGL1/status/181726861917582545,False,[],[],2025-08-26 13:38:52
@Tetap_Puan,@Tetap_Puan,selamat hari kebangkitan nasional nazwa shihab innalillahi,2025-05-20T08:38:42+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/182425413039523233,False,[],[],2025-08-26 13:38:52
@TapaNgumbara,@TapaNgumbara,2 4 praktik ini sering ditemukan di negara negara berkembang dan bisa mengakibatkan monopoli kekuasaan korupsi serta rendahnya kompetisi politik yang sehat,2024-08-19T05:26:17+00:00,0,0,0.0,12,https://x.com/FelixSGL1/status/183498504705117991,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,cara negara mana yang menurut kalian bisa diterapkan di indonesia,2025-05-11T04:55:08+00:00,0,0,0.0,419,https://x.com/FelixSGL1/status/183545873072483897,False,[],[],2025-08-26 13:38:52
nelsonmoron6,nelsonmoron6,dinasti politik jokowi makin melemah,2024-08-25T00:00:00+00:00,0,0,4013.0,0,https://x.com/FelixSGL1/status/183968943704355022,False,[],[],2025-08-26 13:38:52
@imnusantara_,@imnusantara_,prabowo resmi melantik 31 dubes ri termasuk junimart girsang dan eks hakim mk i dewa gede palguna mereka diharapkan memperkuat diplomasi dan kepentingan nasional indonesia,2025-03-25T06:52:08+00:00,0,0,0.0,42,https://x.com/FelixSGL1/status/184105911433998582,False,[],[],2025-08-26 13:38:52
si.mukidiii,si.mukidiii,megawati vs jokowi beda kelas dong,2024-07-23T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/184671895806132914,False,[],[],2025-08-26 13:38:52
@kuyawirya,@kuyawirya,9 12 sang raja bermain di semua papan diplomasi global infrastruktur negara mk kpk parcok aliansi parpol propaganda media istana kerabat nusantara terakhir suksesi dinasti wow,2025-06-25T10:09:28+00:00,0,0,0.0,45,https://x.com/FelixSGL1/status/184916544177812515,False,[],[],2025-08-26 13:38:52
@RADARSOLO_,@RADARSOLO_,sejumlah tokoh kabupaten sragen himpun kekuatan tolak politik dinasti,2024-05-21T03:09:00+00:00,0,0,0.0,64,https://x.com/FelixSGL1/status/185563104072458453,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,menguak cpns gigi mundur berjemaah,2025-04-24T02:00:01+00:00,0,0,0.0,216,https://x.com/FelixSGL1/status/185839198238193059,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,never downplay prabowo s tactics,2025-04-29T02:00:00+00:00,0,0,0.0,69,https://x.com/FelixSGL1/status/186349670923732032,False,[],[],2025-08-26 13:38:52
siberinfo,siberinfo,899 kampus serentak bagikan 4 juta lembar selebaran tolak politik dinasti,2024-01-11T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/187023816230156943,False,[],[],2025-08-26 13:38:52
@suarakonstituen,@suarakonstituen,pernyataan bersama koalisi masyarakat sipil yogyakarta di kampus universitas islam indonesia,2024-08-25T05:47:45+00:00,0,0,0.0,40,https://x.com/FelixSGL1/status/187179432883717587,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,wah mungkinkah karena hantu masa lalu,2025-03-21T00:00:00+00:00,0,0,0.0,718,https://x.com/FelixSGL1/status/187438754307721997,False,[],[],2025-08-26 13:38:52
@indah_suwondo,@indah_suwondo,sudah saatnya people power atau peradilan jalanan,2024-08-21T20:38:32+00:00,0,0,0.0,29,https://x.com/FelixSGL1/status/188010410441801588,False,[],[],2025-08-26 13:38:52
update_pro,update_pro,bupati cantik ditahan kpk janji manis berujung malapetaka,2024-05-22T00:00:00+00:00,0,0,2827.0,0,https://x.com/FelixSGL1/status/188210204407645338,False,[],[],2025-08-26 13:38:52
@officialbitv,@officialbitv,diduga intimidasi plt kadis pendidikan putra bupati madina jadi sorotan,2025-07-18T03:09:34+00:00,0,0,0.0,7,https://x.com/FelixSGL1/status/189127014506202375,False,[],[],2025-08-26 13:38:52
@ErwinRabbani,@ErwinRabbani,roh khodamul ghoib mafioso keadilan akan tetap bergentayangan,2024-03-29T14:32:55+00:00,0,0,0.0,45,https://x.com/FelixSGL1/status/189235815674172981,False,[],[],2025-08-26 13:38:52
@ILCTalkshow,@ILCTalkshow,buat yang paham permainan elite pidato manis itu bisa jadi kode yang rumit,2025-05-13T08:01:30+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/189960056401090392,False,[],[],2025-08-26 13:38:52
@SINDOnews,@SINDOnews,usulan presiden disetujui dpr tom lembong bakal bebas,2025-07-31T14:50:50+00:00,0,0,0.0,372,https://x.com/FelixSGL1/status/190164865144855463,False,[],[],2025-08-26 13:38:52
@satatampratihta,@satatampratihta,menjadi saksi sejarah permainan politik yang bobrok menjadi politik dinasti bagi manusia yang haus akan kekuasaan lawan,2024-08-21T23:49:36+00:00,0,0,0.0,11,https://x.com/FelixSGL1/status/190314960053520137,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,menkes budi dan ironi tarung elite kesehatan,2025-05-15T23:45:45+00:00,0,0,0.0,106,https://x.com/FelixSGL1/status/191189361485417782,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,,2025-08-08T05:00:01+00:00,0,0,0.0,187,https://x.com/FelixSGL1/status/192647121978293179,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,bagaimana menurut kalian sanksi magang ini apakah sepadan,2025-04-24T13:00:00+00:00,0,0,0.0,151,https://x.com/FelixSGL1/status/193657526844963672,False,[],[],2025-08-26 13:38:52
pasukan.pencari.c,pasukan.pencari.c,berita terkini,2024-07-13T00:00:00+00:00,0,0,1330.0,0,https://x.com/FelixSGL1/status/194130390708443592,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,nggak beda beda amat,2025-03-13T10:00:01+00:00,0,0,0.0,254,https://x.com/FelixSGL1/status/194227418391449416,False,[],[],2025-08-26 13:38:52
@IndoMaju_,@IndoMaju_,prestasi jokowi menjelang akhir pemerintahannya kelas menengah terhempas phk terjepit depresi dan berjuang mencari solusi,2024-09-24T11:21:20+00:00,0,0,0.0,33,https://x.com/FelixSGL1/status/194273433681847922,False,[],[],2025-08-26 13:38:52
@InfluencerIDN,@InfluencerIDN,jejak dugaan gratifikasi anak pak lurah,2024-09-15T00:47:27+00:00,0,0,0.0,22,https://x.com/FelixSGL1/status/194642178895730841,False,[],[],2025-08-26 13:38:52
@FelixSGL1,Fontra Siennta Gramasic,"Brarti Modi menunjukkan bahwa dia mafhum sama nilai Gandhisme. Skalipun Gandhi identik sama Koalisi Oposisi (INC). Ini mirip2 ga sih sama fenomena Indonesia

Maybe kalo emang PDIP merasa paling Soekarnois, nyatanya Presiden yang dari partai lawan lebih Soekarnois.",2025-08-04T06:56:23+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/1952262323588186171,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,hmm gimana menurut kalian soal pernyataan pak jokowi ini,2025-03-07T10:00:00+00:00,0,0,0.0,326,https://x.com/FelixSGL1/status/196206074237582206,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,laporan saya selaku menko bidang pangan ri dan juga ketua satgas nasional percepatan pembentukan koperasi desa merah putih kepada presiden prabowo subianto di hari peluncuran kelembagaan 80 081 kopdes merah putih source hasan,2025-07-21T07:05:16+00:00,0,0,0.0,24,https://x.com/FelixSGL1/status/196609221513529583,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,waduh banyak tuh pr dari pak ray dalio,2025-03-11T10:00:01+00:00,0,0,0.0,297,https://x.com/FelixSGL1/status/197747782139299306,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,yang penting ujungnya bisa bikin rakyat juga happy,2025-04-03T10:00:02+00:00,0,0,0.0,309,https://x.com/FelixSGL1/status/198175054347234266,False,[],[],2025-08-26 13:38:52
becandainhumor,becandainhumor,saya menyesal menyesal kenapa gak dari dulu,2024-06-18T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/198404313346249199,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,di balik kisah jokowi dan hercules,2025-04-16T23:34:20+00:00,0,0,0.0,164,https://x.com/FelixSGL1/status/198854463547282532,False,[],[],2025-08-26 13:38:52
efyepe0444,efyepe0444,oalaahhh bank indonesia pun tak luput dari para koruptor,2025-08-22T00:31:48+00:00,0,0,98.0,0,https://x.com/FelixSGL1/status/199158220908428578,False,[],[],2025-08-26 13:38:52
